Job ID,Job Title,Company Name,Footer Placeholder Label,Tags and Skills,Experience,Salary,Location,Job Description,Scraped Date,Min Salary,Max Salary,Min Experience,Max Experience,Posted Days Ago
240325500131,interior designer,livspace,9 days ago,"Civil, Sales, AutoCAD, Technical design, Tool design, Customer experience, Interior designing, Powerpoint",1 3 yrs,not disclosed,kolkata,"job description as an interior designer, you should have excellent creative thinking skills and be able to create modular designs based on conversations with a client you should be confident communicating regularly with clients in order to assess their needs and be able to adjust a given approach based on feedback you should maintain familiarity with the interior design landscape and trends in order to provide the best idea for the client to own the sales funnel drive sales closure to own customer experience during a project to lead and own quality accuracy of design deliverables to own an end to end project lifecycle job requirement graduation relevant diploma minimum experience 1 5 years as an interior designer led and delivered minimum 2 to 4 residential modular kws projects holds excellent knowledge of design tools, ppt presentation, autocad holds design expertise in conceptual design layout, style, moodboard technical design material knowledge, execution and drawing preparation modular design material knowledge, aesthetics functionality, module planning civil works services specifications installation details holds project expertise in creating boq for customers, coordinating with internal external agencies holds sales expertise in sales closure by way of logical trusted sales pitch, driving and leading the design meetings with the customers holds behavioural attributes of result oriented, team work, integrity ethics, crisp meaningful communication holds a high degree of willingness to learn, ability to drive performance among independent team members",2025 04 03,Not Specified,Not Specified,1.0,3.0,9
280325020445,interior designer,fidelitus hr labs,5 days ago,"2D, Interior Architecture, Real estate interior, Interiors, 3Ds Max, Interior Designing, 3D Studio Max, Design",2 6 yrs,not disclosed,bengaluru nayandanahalli 3,preferred candidate profile working with the cross functional teams in ensuring a wow customer experience,2025 04 03,Not Specified,Not Specified,2.0,6.0,5
270325007198,interior designer,cpn solutions,6 days ago,"Interior Designing, Sketchup, AutoCAD, AutoCAD 2D, 3Ds Max, Layout Design, Interiors, 2D",1 6 yrs,2 5 lacs pa,ahmedabad,"job description interior designerjob titleinterior designerlocationbopal ambli road, ahmedabademployment typefull timejob summarywe are seeking a talented and innovative interior designer to join our creative team the ideal candidate will bring a blend of technical expertise, artistic vision, and client focused design approach to develop exceptional interior spaces across residential, commercial, and retail projects key responsibilitiesconceptualize and develop comprehensive design solutions for diverse interior spacesproduce precise 2d architectural layouts and photorealistic 3d visualizations using professional design softwareconduct in depth client consultations to understand project goals, preferences, and functional requirementsdevelop detailed design proposals that balance aesthetic appeal with practical functionalityselect and specify appropriate materials, color palettes, furniture, and decorative elementscreate comprehensive project presentations and mood boards to effectively communicate design conceptscollaborate closely with architects, contractors, and vendors to ensure seamless project executionmanage project timelines, budgets, and client expectationsperform site visits and surveys to assess space potential and design constraintsstay current with emerging design trends, sustainable practices, and technological innovations in interior designrequired qualificationseducationbachelor s degree in interior design, architecture, or related fieldprofessional certification in interior design preferred experienceminimum 1 2 years of professional experience in interior designportfolio demonstrating versatility across different design styles and project typestechnical skillsadvanced proficiency in design software 2d tools autocad, adobe illustrator3d visualization sketchup, 3ds max, blenderrendering software v ray, lumionstrong understanding of spatial planning principlescomprehensive knowledge of color theory and material selectionbasic understanding of construction techniques and building codespreferred qualificationsknowledge of sustainable design practicesexperience with commercial or hospitality design projectsfamiliarity with local building regulations and design standardscompensationcompetitive salary commensurate with experienceperformance based incentivesprofessional development opportunities",2025 04 03,200000.0,500000.0,1.0,6.0,6
260325009047,interior designer,sourcegrids consulting llp,7 days ago,"AutoCAD, Interior Designer, Sketchup, Drawing, Residential, Detailing, 3Ds Max, Commercial",0 5 yrs,not disclosed,mumbai,"create detailed design proposals, including color schemes, furniture selections, layout plans collaborate with clients to understand their design preferences, functional needs, and budget constraints software photoshop, sketch up, autocadpresent design concepts and proposals to clients, incorporating feedback making revisions as necessary should know how to communicate with clients",2025 04 03,Not Specified,Not Specified,0.0,5.0,7
291118600631,"interior designer,wagholi location",bhs staffing solution pvt ltd,30 days ago,"interior designing, interiors, design",0 2 yrs,1 75 2 5 lacs pa,pune,office industrial residential projects in interior designs the candidate should have minimum 6 month to 2 year of experience must,2025 04 03,200000.0,500000.0,0.0,2.0,30
260324007740,architect interior designer,skets studio,27 days ago,"AutoCAD 2D, layout, interiors, 2D, Interior designing, Architecture, Architectural design, AutoCAD",0 5 yrs,not disclosed,delhi ncr patparganj industrial area,"candidates must have the exp in outsourcing work doing all detailed work should have good exposure on layout,ceiling plans,floor plans,complete bedroom design,detail of furniture designing etcpreferred candidate profile must have exp at least 1 years",2025 04 03,Not Specified,Not Specified,0.0,5.0,27
180325004677,architect interior designer,skets studio,16 days ago,"AutoCAD 2D, Drafting, interiors, REVIT Architecture, Working Drawings, Detail Drawings, Revit, Drawing",0 5 yrs,not disclosed,delhi ncr patparganj industrial area,"candidates must have the exp in outsourcing work doing all detailed work should have good exposure on layout,ceiling plans,floor plans,complete bedroom design,detail of furniture designing etcpreferred candidate profile must have exp at least 1 years",2025 04 03,Not Specified,Not Specified,0.0,5.0,16
180325007629,interior designer architect,simpolo vitrified,15 days ago,"AutoCAD, Sketchup, Lumion, Photoshop, Interiors, Interior designing, Architecture, Architectural design",0 4 yrs,not disclosed,chennai,conduct site visits as required to ensure the execution aligns with design plans,2025 04 03,Not Specified,Not Specified,0.0,4.0,15
160724501389,intern architect interior designer,archdeck associates,starts in 1 3 months,N/A,n a,unpaid,gurugram,archdeck associates is looking for intern architect interior designer to join our dynamic team and embark on a rewarding career journey,2025 04 03,Not Specified,Not Specified,Not Specified,Not Specified,90
180225501158,interior designer,sparrocon architects,30 days ago,"furnishing, architectural design, interior designing, 3ds max, vray, photoshop, furniture design, sketchup",0 1 yrs,not disclosed,hyderabad,"collaborates with architects,engineers,painters,and builders to further understand how interior space should function,appear,and be furnished",2025 04 03,Not Specified,Not Specified,0.0,1.0,30
260325913919,interior designer,lifeskapes designs,7 days ago,"interior designing, architectural drawings, construction drawings, photoshop, sketchup, autocad, space planning, Architecture",4 7 yrs,not disclosed,"mumbai, malad west","this is a full time interior designer role located in mumbai at lifeskapes by sapna jain the senior interior designer will be responsible for space planning, architecture, construction drawings, interior design, and ff e selections on a day to day basis responsibilities space planning analyze client needs and develop functional and aesthetically pleasing space plans optimize space utilization and create efficient layouts present space planning concepts to clients and incorporate feedback architecture and construction drawings develop detailed architectural drawings, including floor plans, elevations, and sections create construction drawings for interior build outs and renovations ensure drawings comply with building codes and regulations interior design develop comprehensive interior design concepts, including color schemes, material selections, and furniture layouts create 3d renderings and visualizations to communicate design ideas prepare detailed design presentations for clients maintain current knowledge of design trends and innovations ff e furniture, fixtures, and equipment selections select appropriate furniture, fixtures, and equipment based on design concepts and client preferences source and procure ff e items from vendors and suppliers manage ff e budgets and timelines create ff e schedules",2025 04 03,Not Specified,Not Specified,4.0,7.0,7
